ts_created,ts_closed,trade_id,exchange,market,symbol,symbol_raw,setup,regime,side,status,leverage,entry,sl,tp1,tp2,qty,filled_entry,filled_qty,tp1_hit,tp1_qty_closed,pnl_usdt,pnl_pct_equity,close_reason
2026-01-14T16:15:45+01:00,2026-01-14T16:45:46+01:00,1768403745-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,3294.0,3289.0,3317.0,3340.0,1.0,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-16T11:09:46+01:00,2026-01-16T11:37:47+01:00,1768558186-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95499.4518,95332.3223,95618.8,95738.1482,0.029917,95499.4518,0.029917,False,0.0,-5.2190745005998584,-0.5219074500599858,SL
2026-01-16T11:07:17+01:00,2026-01-16T11:39:51+01:00,1768558037-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3301.8315,3296.0528,3309.475,3317.1185,0.865247,3301.8315,0.865247,False,0.0,-6.127246630499808,-0.6127246630499807,SL
2026-01-16T13:42:54+01:00,2026-01-16T14:08:38+01:00,1768567374-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,408.3373,406.669,411.345,414.3527,2.997063,408.3373,2.997063,False,0.0,-5.146856289900068,-0.5146856289900068,SL
2026-01-16T14:41:26+01:00,2026-01-16T15:11:28+01:00,1768570886-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,95277.198,95110.4531,95374.2,95471.202,0.029986,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-16T14:41:26+01:00,2026-01-16T15:11:28+01:00,1768570886-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,142.6941,142.09,143.195,143.6959,8.276775,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-16T14:24:26+01:00,2026-01-16T15:18:21+01:00,1768569866-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,406.8523,405.2215,410.61,414.3677,3.06598,406.8523,3.06598,False,0.0,-8.683775154000099,-0.8683775154000098,SL
2026-01-16T15:25:27+01:00,2026-01-16T15:59:58+01:00,1768573527-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95304.7481,95137.8779,95387.95,95471.1519,0.029963,95304.7481,0.029963,True,0.0149815,-3.7040904804498678,-0.3704090480449868,SL
2026-01-17T00:46:07+01:00,2026-01-17T00:57:11+01:00,1768607167-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,411.9795,410.5808,414.455,416.9305,3.574748,411.9795,3.574748,False,0.0,-5.110102265999863,-0.5110102265999864,SL
2026-01-17T01:04:07+01:00,2026-01-17T01:37:59+01:00,1768608247-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,410.6479,409.2282,413.785,416.9221,3.521871,410.6479,3.521871,False,0.0,-5.310629280900023,-0.5310629280900023,SL
2026-01-17T01:53:58+01:00,2026-01-17T04:49:28+01:00,1768611238-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,405.8934,404.3849,410.49,415.0866,3.314551,405.8934,3.314551,True,1.6572755,1.7232350649001171,0.1723235064900117,SL
2026-01-17T01:15:38+01:00,2026-01-17T06:16:04+01:00,1768608938-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,144.6012,144.0,145.0,145.3988,8.3167,144.6012,8.3167,False,0.0,-5.332668039999982,-0.5332668039999983,SL
2026-01-17T06:41:51+01:00,2026-01-17T07:40:32+01:00,1768628511-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95275.8956,95109.1566,95279.2,95282.5044,0.029987,95275.8956,0.029987,True,0.0149935,0.26851559280007053,0.026851559280007053,TP2
2026-01-17T07:49:23+01:00,2026-01-17T08:49:22+01:00,1768632563-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95199.6413,95033.038,95239.55,95279.4587,0.030011,95199.6413,0.030011,False,0.0,-5.379210654300263,-0.5379210654300263,SL
2026-01-17T02:47:28+01:00,2026-01-17T10:37:43+01:00,1768614448-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3287.3613,3281.6081,3291.96,3296.5587,0.869082,3287.3613,0.869082,True,0.434541,6.599547983400109,0.6599547983400109,TP2
2026-01-17T06:23:38+01:00,2026-01-17T10:44:08+01:00,1768627418-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,143.9808,143.38,144.22,144.4592,8.322237,143.9808,8.322237,True,4.1611185,3.23901464040002,0.32390146404000203,TP2
2026-01-17T12:08:25+01:00,2026-01-17T12:38:27+01:00,1768648105-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,143.2803,142.68,143.88,144.4797,8.329169,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-17T12:09:36+01:00,2026-01-17T12:39:40+01:00,1768648176-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,3293.2657,3287.5014,3297.96,3302.6543,0.867408,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-17T08:57:44+01:00,2026-01-17T12:59:53+01:00,1768636664-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95066.4466,94900.0801,95173.0,95279.5534,0.030054,95066.4466,0.030054,True,0.015027,5.067206583600218,0.5067206583600218,TP2
2026-01-17T05:06:35+01:00,2026-01-17T13:31:37+01:00,1768622795-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,403.605,402.1175,407.29,410.975,3.361345,403.605,3.361345,True,1.6806725,0.15966388749985505,0.015966388749985502,SL
2026-01-17T17:35:22+01:00,2026-01-17T17:49:26+01:00,1768667722-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,401.1941,399.7338,403.2,405.2059,3.423954,401.1941,3.423954,False,0.0,-5.184208751399948,-0.5184208751399948,SL
2026-01-17T17:23:38+01:00,2026-01-17T19:31:17+01:00,1768667018-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,143.6106,143.01,143.9,144.1894,8.325008,143.6106,8.325008,True,4.162504,3.699633555199896,0.3699633555199896,TP2
2026-01-17T21:01:02+01:00,2026-01-17T22:30:29+01:00,1768680062-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3315.3508,3309.5489,3320.015,3324.6792,0.861787,3315.3508,0.861787,False,0.0,-8.4289662896,-0.84289662896,SL
2026-01-17T17:23:51+01:00,2026-01-17T23:37:16+01:00,1768667031-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95274.5059,95107.7412,95414.85,95555.1941,0.029982,95274.5059,0.029982,True,0.014991,-3.091409540700343,-0.3091409540700343,SL
2026-01-17T23:30:56+01:00,2026-01-17T23:38:37+01:00,1768689056-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3303.4332,3297.6502,3310.41,3317.3868,0.864603,3303.4332,0.864603,False,0.0,-5.043402219600029,-0.5043402219600029,SL
2026-01-17T23:06:37+01:00,2026-01-17T23:38:44+01:00,1768687597-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,144.0809,143.48,144.245,144.4091,8.320852,144.0809,8.320852,False,0.0,-4.9999999668002015,-0.49999999668002015,SL
2026-01-17T23:34:26+01:00,2026-01-17T23:39:07+01:00,1768689266-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,401.4984,400.5024,402.925,404.3516,5.02008,401.4984,5.02008,False,0.0,-5.012047872000019,-0.5012047872000018,SL
2026-01-17T23:55:26+01:00,2026-01-18T00:25:28+01:00,1768690526-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,95066.5805,94900.1292,95186.6,95306.6195,0.030039,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-18T00:01:11+01:00,2026-01-18T00:49:37+01:00,1768690871-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,399.5193,398.5211,401.935,404.3507,5.009016,399.5193,5.009016,False,0.0,-5.105690008799935,-0.5105690008799935,SL
2026-01-18T01:48:16+01:00,2026-01-18T02:04:22+01:00,1768697296-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,398.4691,397.2963,401.335,404.2009,4.263302,398.4691,4.263302,False,0.0,-10.526518968200111,-1.0526518968200111,SL
2026-01-18T01:21:45+01:00,2026-01-18T02:05:40+01:00,1768695705-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,143.5005,142.9,143.895,144.2895,8.326395,143.5005,8.326395,False,0.0,-5.499583897499873,-0.5499583897499872,SL
2026-01-18T00:40:12+01:00,2026-01-18T02:09:26+01:00,1768693212-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95066.5475,94900.1788,95186.6,95306.6525,0.030054,95066.5475,0.030054,True,0.015027,-4.998618847500245,-0.4998618847500244,SL
2026-01-18T02:16:34+01:00,2026-01-18T02:46:36+01:00,1768698994-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,391.7525,390.1463,397.29,402.8275,3.112937,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-18T02:17:03+01:00,2026-01-18T02:47:04+01:00,1768699023-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,94885.9283,94719.8575,95010.2,95134.4717,0.030108,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-18T02:56:35+01:00,2026-01-18T03:26:37+01:00,1768701395-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,94885.9218,94719.8673,95010.2,95134.4782,0.030111,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-18T03:36:21+01:00,2026-01-18T04:06:23+01:00,1768703781-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,141.9118,141.3,142.86,143.8082,8.172605,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-18T02:45:35+01:00,2026-01-18T04:29:02+01:00,1768700735-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3298.8594,3293.0859,3304.73,3310.6006,0.866026,3298.8594,0.866026,True,0.433013,7.7817632256001765,0.7781763225600177,TP2
2026-01-18T03:35:20+01:00,2026-01-18T04:31:52+01:00,1768703720-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,94885.9271,94719.8594,95010.2,95134.4729,0.030108,94885.9271,0.030108,True,0.015054,5.7663714731998885,0.5766371473199888,TP2
2026-01-18T07:30:48+01:00,2026-01-18T09:05:12+01:00,1768717848-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,142.5398,141.94,142.69,142.8402,8.336112,142.5398,8.336112,True,4.168056,-4.3739579664002015,-0.43739579664002015,SL
2026-01-18T09:21:21+01:00,2026-01-18T09:51:24+01:00,1768724481-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,141.9094,141.31,142.375,142.8406,8.341675,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-18T08:13:47+01:00,2026-01-18T09:54:41+01:00,1768720427-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3306.5146,3300.7281,3310.445,3314.3754,0.86408,3306.5146,0.86408,True,0.43204,5.210748032000086,0.5210748032000087,TP2
2026-01-18T03:38:37+01:00,2026-01-18T10:13:34+01:00,1768703917-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,391.6811,389.9784,396.135,400.5889,2.936513,391.6811,2.936513,True,1.4682565,19.75950232570003,1.9759502325700031,TP2
2026-01-18T08:11:32+01:00,2026-01-18T10:21:16+01:00,1768720292-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95075.4559,94909.0662,95122.7,95169.9441,0.03005,95075.4559,0.03005,True,0.015025,2.32569270500015,0.23256927050001497,TP2
2026-01-18T12:45:32+01:00,2026-01-18T13:31:39+01:00,1768736732-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,396.9091,395.8113,398.725,400.5409,4.554564,396.9091,4.554564,False,0.0,-5.051466932400055,-0.5051466932400056,SL
2026-01-18T13:40:04+01:00,2026-01-18T13:54:04+01:00,1768740004-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,395.6566,394.6151,397.795,399.9334,4.800768,395.6566,4.800768,False,0.0,-11.88958202880009,-1.188958202880009,SL
2026-01-18T13:24:19+01:00,2026-01-18T13:54:20+01:00,1768739059-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,3319.1634,3313.3549,3320.625,3322.0866,0.860807,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-18T12:22:59+01:00,2026-01-18T14:21:37+01:00,1768735379-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,95082.7612,94916.3582,95136.8,95190.8388,0.030048,95082.7612,0.030048,True,0.015024,-4.394273606399884,-0.4394273606399884,SL
2026-01-18T14:29:21+01:00,2026-01-18T14:40:25+01:00,1768742961-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,94916.8473,94750.7291,95001.45,95086.0527,0.030099,94916.8473,0.030099,True,0.0150495,5.515723017300356,0.5515723017300357,TP2
2026-01-18T14:08:49+01:00,2026-01-18T14:40:45+01:00,1768741729-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3317.3223,3311.5165,3320.375,3323.4277,0.861208,3317.3223,0.861208,True,0.430604,5.371957141600309,0.537195714160031,TP2
2026-01-18T12:25:31+01:00,2026-01-18T15:15:31+01:00,1768735531-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,142.1795,141.58,142.32,142.4605,8.340284,142.1795,8.340284,True,4.170142,2.2560468220001053,0.22560468220001054,TP2
2026-01-18T18:20:18+01:00,2026-01-18T18:44:08+01:00,1768756818-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,388.3189,386.8716,391.48,394.6411,3.454709,388.3189,3.454709,False,0.0,-7.872936340099877,-0.7872936340099878,SL
2026-01-18T22:33:45+01:00,2026-01-18T23:03:46+01:00,1768772025-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CANCELED,5,95307.0178,95140.2232,95363.1,95419.1822,0.029977,0.0,0.0,False,0.0,0.0,0.0,ENTRY_TIMEOUT_1800s
2026-01-18T20:47:25+01:00,2026-01-18T23:58:22+01:00,1768765645-ZECUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ZEC/USDT:USDT,ZECUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,386.0437,384.6844,388.43,390.8163,3.678364,386.0437,3.678364,True,1.839182,13.449202293199953,1.3449202293199953,TP2
2026-01-18T22:02:14+01:00,2026-01-19T00:04:15+01:00,1768770134-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3337.5387,3331.1669,3351.485,3365.4313,0.784708,3337.5387,0.784708,True,0.392354,0.2330190405997623,0.02330190405997623,SL
2026-01-18T21:08:40+01:00,2026-01-19T00:09:51+01:00,1768766920-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,141.8794,141.28,142.485,143.0906,8.341675,141.8794,8.341675,True,4.1708375,-2.453286617500002,-0.2453286617500002,SL
2026-01-19T06:24:35+01:00,2026-01-19T07:16:13+01:00,1768800275-ETHUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,ETH/USDT:USDT,ETHUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,3196.0429,3189.8357,3204.735,3213.4271,0.805516,3196.0429,0.805516,True,0.402758,-2.7825341945997986,-0.2782534194599799,SL
2026-01-19T06:17:37+01:00,2026-01-19T07:16:16+01:00,1768799857-SOLUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,SOL/USDT:USDT,SOLUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,133.3934,132.8,133.68,133.9666,8.42602,133.3934,8.42602,True,4.21301,-3.7504215020000897,-0.375042150200009,SL
2026-01-19T06:49:18+01:00,2026-01-19T07:16:51+01:00,1768801758-BTCUSDTUSDT-MEAN_REVERT_LOWE,mexc,futures,BTC/USDT:USDT,BTCUSDT,MEAN_REVERT_LOWER_TOUCH_LONG,RANGE_CHOP,LONG,CLOSED,5,92514.7645,92352.8533,92608.75,92702.7355,0.030881,92514.7645,0.030881,False,0.0,-5.254849924499967,-0.5254849924499968,SL
